country,province,city,year,field,value
RUM,N Transylvania,MARGHITA,1800,school,TRUE
RUM,N Transylvania,MICULA,,initial_jewish_settlement,17LX
RUM,N Transylvania,MICULA,,formal_community_foundation,
RUM,N Transylvania,MICULA,1920,jewish_population,132
RUM,N Transylvania,MICULA,,date_of_deportation,
RUM,N Transylvania,MOISEU,,initial_jewish_settlement,18EX
RUM,N Transylvania,MOISEU,,formal_community_foundation,18XX
RUM,N Transylvania,MOISEU,1920,jewish_population,1356
RUM,N Transylvania,MOISEU,1941,jewish_population,1067
RUM,N Transylvania,MOISEU,,date_of_deportation,
RUM,N Transylvania,MOISEU,,survived,180
RUM,N Transylvania,NASAUD,,initial_jewish_settlement,18MX
RUM,N Transylvania,NASAUD,,formal_community_foundation,19XX
RUM,N Transylvania,NASAUD,1920,jewish_population,583
RUM,N Transylvania,NASAUD,,date_of_deportation,
RUM,N Transylvania,NASAUD,,survived,100
RUM,N Transylvania,NASAUD,192X,Zionist Activity,
RUM,N Transylvania,NIMIGEA DE JOS,,initial_jewish_settlement,18EX
RUM,N Transylvania,NIMIGEA DE JOS,,formal_community_foundation,19XX
RUM,N Transylvania,NIMIGEA DE JOS,1920,jewish_population,219
RUM,N Transylvania,NIMIGEA DE JOS,,date_of_deportation,
RUM,N Transylvania,NIMIGEA DE JOS,,formal_community_foundation,
RUM,N Transylvania,NUSFALAU,,initial_jewish_settlement,18EX
RUM,N Transylvania,NUSFALAU,,formal_community_foundation,
RUM,N Transylvania,NUSFALAU,1920,jewish_population,202
RUM,N Transylvania,NUSFALAU,193X,Zionist Activity,
RUM,N Transylvania,ODOREU,,initial_jewish_settlement,17LX
RUM,N Transylvania,ODOREU,,formal_community_foundation,
RUM,N Transylvania,ODOREU,1900,jewish_population,162
RUM,N Transylvania,PETROVA,,initial_jewish_settlement,18EX
RUM,N Transylvania,PETROVA,,formal_community_foundation,
RUM,N Transylvania,PETROVA,1920,jewish_population,1103
RUM,N Transylvania,PETROVA,1930,jewish_population,658
RUM,N Transylvania,PISCOLT,,initial_jewish_settlement,17LX
RUM,N Transylvania,PISCOLT,,formal_community_foundation,
RUM,N Transylvania,PISCOLT,1930,jewish_population,121
RUM,N Transylvania,PRUNDUL BARGAULUI,,initial_jewish_settlement,18MX
RUM,N Transylvania,PRUNDUL BARGAULUI,,formal_community_foundation,
RUM,N Transylvania,PRUNDUL BARGAULUI,1930,jewish_population,325
RUM,N Transylvania,PRUNDUL BARGAULUI,192X,Zionist organization,
RUM,N Transylvania,PRUNDUL BARGAULUI,,initial_jewish_settlement,19MX
RUM,N Transylvania,PRUNDUL BARGAULUI,192X,Zionist Organization,
RUM,N Transylvania,REGHIN,,initial_jewish_settlement,20EX
RUM,N Transylvania,REGHIN,,formal_community_foundation,184X
RUM,N Transylvania,REGHIN,1930,jewish_population,1587
RUM,N Transylvania,REGHIN,,date_of_deportation,6/4/1944
RUM,N Transylvania,REGHIN,,deported,6000
RUM,N Transylvania,REGHIN,1874,school,TRUE
RUM,N Transylvania,REGHIN,1910,school,TRUE
RUM,N Transylvania,REGHIN,1900,synagogues,TRUE
RUM,N Transylvania,REGHIN,191X,Zionist Activity,
RUM,N Transylvania,REGHIN,192X,Immigration to Palestine,
RUM,N Transylvania,REMETI,,initial_jewish_settlement,19MX
RUM,N Transylvania,REMETI,,formal_community_foundation,
RUM,N Transylvania,REMETI,1930,jewish_population,399
RUM,N Transylvania,RETEAG,,initial_jewish_settlement,1847
RUM,N Transylvania,RETEAG,,formal_community_foundation,17MX
RUM,N Transylvania,RETEAG,1930,jewish_population,473
RUM,N Transylvania,RETEAG,192X,Zionist Activity,
RUM,N Transylvania,ROMULI,,initial_jewish_settlement,19MX
RUM,N Transylvania,ROMULI,,formal_community_foundation,
RUM,N Transylvania,ROMULI,1930,jewish_population,333
RUM,N Transylvania,ROZAVLEA,,initial_jewish_settlement,19MX
RUM,N Transylvania,ROZAVLEA,,formal_community_foundation,
RUM,N Transylvania,ROZAVLEA,1930,jewish_population,723
RUM,N Transylvania,ROZAVLEA,,initial_jewish_settlement,18MX
RUM,N Transylvania,ROZAVLEA,,date_of_deportation,1944-04-XX
RUM,N Transylvania,RUSCOVA,,initial_jewish_settlement,17EX
RUM,N Transylvania,RUSCOVA,,formal_community_foundation,
RUM,N Transylvania,RUSCOVA,1930,jewish_population,1034
RUM,N Transylvania,RUSCOVA,,date_of_deportation,4/18/1944
RUM,N Transylvania,RUSCOVA,,survived,120
RUM,N Transylvania,RUSCOVA,1919X,Youth Groups Active,
RUM,N Transylvania,SACEL,,initial_jewish_settlement,18MX
RUM,N Transylvania,SACEL,,formal_community_foundation,
RUM,N Transylvania,SACEL,1930,jewish_population,666
RUM,N Transylvania,SACEL,,date_of_deportation,1944-04-XX
RUM,N Transylvania,SALONTA,,initial_jewish_settlement,
RUM,N Transylvania,SALONTA,,formal_community_foundation,
RUM,N Transylvania,SALONTA,1920,jewish_population,792
RUM,N Transylvania,SALONTA,,date_of_deportation,1944-06-XX
RUM,N Transylvania,SALONTA,1872,school,TRUE
RUM,N Transylvania,SALONTA,1886,synagogues,TRUE
RUM,N Transylvania,SALONTA,192X,Youth Groups Active,
RUM,N Transylvania,SANGEORGIUL DE PADURE,,initial_jewish_settlement,17LX
RUM,N Transylvania,SANGEORGIUL DE PADURE,,formal_community_foundation,
RUM,N Transylvania,SANGEORGIUL DE PADURE,1920,jewish_population,212
RUM,N Transylvania,SANGEORGIUL DE PADURE,,date_of_deportation,1944-05-XX
RUM,N Transylvania,SANGEORZ-BAI,,initial_jewish_settlement,18LX
RUM,N Transylvania,SANGEORZ-BAI,,formal_community_foundation,
RUM,N Transylvania,SANGEORZ-BAI,1920,jewish_population,103
RUM,N Transylvania,SANGEORZ-BAI,,date_of_deportation,1944-05-XX
RUM,N Transylvania,SANGEORZ-BAI,,formal_community_foundation,18LX
RUM,N Transylvania,SANGEORZ-BAI,,date_of_deportation,5/1/1944
RUM,N Transylvania,SANISLAU,,initial_jewish_settlement,18MX
RUM,N Transylvania,SANISLAU,,formal_community_foundation,18MX
RUM,N Transylvania,SANISLAU,1920,jewish_population,184
RUM,N Transylvania,SANISLAU,,date_of_deportation,5/1/1944
RUM,N Transylvania,SAPANTA,,initial_jewish_settlement,17EX
RUM,N Transylvania,SAPANTA,,formal_community_foundation,
RUM,N Transylvania,SAPANTA,,date_of_deportation,4/1/1944
RUM,N Transylvania,SAPANTA,,survived,50
RUM,N Transylvania,SARASAU,,initial_jewish_settlement,17EX
RUM,N Transylvania,SARASAU,,formal_community_foundation,
RUM,N Transylvania,SARASAU,1920,jewish_population,298
RUM,N Transylvania,SARBI,,initial_jewish_settlement,17EX
RUM,N Transylvania,SARBI,,formal_community_foundation,
RUM,N Transylvania,SARBI,1930,jewish_population,95
RUM,N Transylvania,SARBI,,date_of_deportation,4/1/1944
RUM,N Transylvania,SEINI,,initial_jewish_settlement,176X
RUM,N Transylvania,SEINI,,formal_community_foundation,
RUM,N Transylvania,SEINI,1930,jewish_population,673
RUM,N Transylvania,SEINI,,date_of_deportation,5/1/1944
RUM,N Transylvania,SEINI,1924,Zionist Activity,
RUM,N Transylvania,SIC,,initial_jewish_settlement,18MX
RUM,N Transylvania,SIC,,formal_community_foundation,
RUM,N Transylvania,SIC,1930,jewish_population,50
RUM,N Transylvania,SIC,,date_of_deportation,5/26/1944
RUM,N Transylvania,SIEU,,initial_jewish_settlement,18EX
RUM,N Transylvania,SIEU,,formal_community_foundation,18EX
RUM,N Transylvania,SIEU,1930,jewish_population,324
RUM,N Transylvania,SIEU,,date_of_deportation,4/1/1944
RUM,N Transylvania,SIMLEUL SILVANIEI,,initial_jewish_settlement,183X
RUM,N Transylvania,SIMLEUL SILVANIEI,,formal_community_foundation,183X
RUM,N Transylvania,SIMLEUL SILVANIEI,1941,jewish_population,1496
RUM,N Transylvania,SIMLEUL SILVANIEI,,date_of_deportation,5/29/1944
RUM,N Transylvania,SIMLEUL SILVANIEI,1839,synagogues,TRUE
RUM,N Transylvania,SIMLEUL SILVANIEI,1891,school,TRUE
RUM,N Transylvania,SIMLEUL SILVANIEI,1924,Zionist Activity,
RUM,N Transylvania,SIMLEUL SILVANIEI,193X,Zionist Activity,
RUM,N Transylvania,SINTEREAG,,initial_jewish_settlement,17EX
RUM,N Transylvania,SINTEREAG,,formal_community_foundation,
RUM,N Transylvania,SINTEREAG,1930,jewish_population,131
RUM,N Transylvania,SINTEREAG,,date_of_deportation,5/5/1944
RUM,N Transylvania,SOMCUTA MARE,,initial_jewish_settlement,182X
RUM,N Transylvania,SOMCUTA MARE,,formal_community_foundation,182X
RUM,N Transylvania,SOMCUTA MARE,1941,jewish_population,897
RUM,N Transylvania,SOMCUTA MARE,,date_of_deportation,5/1/1944
RUM,N Transylvania,SOMCUTA MARE,1926,Zionist Activity,
RUM,N Transylvania,SOMCUTA MARE,193X,Zionist Activity,
RUM,N Transylvania,SOMCUTA MARE,,date_of_deportation,1944-05-XX
RUM,N Transylvania,SOMCUTA MARE,,survived,200
RUM,N Transylvania,SOVATA,,initial_jewish_settlement,189X
RUM,N Transylvania,SOVATA,,formal_community_foundation,189X
RUM,N Transylvania,SOVATA,1930,jewish_population,90
RUM,N Transylvania,SOVATA,,date_of_deportation,1944-06-XX
RUM,N Transylvania,STRAMTURA,,initial_jewish_settlement,18EX
RUM,N Transylvania,STRAMTURA,,formal_community_foundation,18EX
RUM,N Transylvania,STRAMTURA,1930,jewish_population,369
RUM,N Transylvania,SUPURUL DE JOS,,initial_jewish_settlement,192X
RUM,N Transylvania,SUPURUL DE JOS,,formal_community_foundation,
RUM,N Transylvania,SUPURUL DE JOS,1930,jewish_population,118
RUM,N Transylvania,SUPURUL DE JOS,1920,jewish_population,82
RUM,N Transylvania,SURDUC,,initial_jewish_settlement,17LX
RUM,N Transylvania,SURDUC,,formal_community_foundation,
RUM,N Transylvania,SURDUC,1930,jewish_population,125
RUM,N Transylvania,SURDUC,,date_of_deportation,1944-06-XX
RUM,N Transylvania,TARGU LAPUSULUI,,initial_jewish_settlement,182X
RUM,N Transylvania,TARGU LAPUSULUI,,formal_community_foundation,182X
RUM,N Transylvania,TARGU LAPUSULUI,1920,jewish_population,804
RUM,N Transylvania,TARGU LAPUSULUI,,date_of_deportation,5/6/1944
RUM,N Transylvania,TARGU LAPUSULUI,1885,synagogues,TRUE
RUM,N Transylvania,TARGU LAPUSULUI,1920,Zionist Activity,
RUM,N Transylvania,TARGU LAPUSULUI,,initial_jewish_settlement,1885
RUM,N Transylvania,TARGU LAPUSULUI,,date_of_deportation,
RUM,N Transylvania,TARGU SACUIESC,,initial_jewish_settlement,188X
RUM,N Transylvania,TARGU SACUIESC,,formal_community_foundation,188X
RUM,N Transylvania,TARGU SACUIESC,1920,jewish_population,66
RUM,N Transylvania,TARGU SACUIESC,,date_of_deportation,
RUM,N Transylvania,TARNA MARE,,initial_jewish_settlement,18MX
RUM,N Transylvania,TARNA MARE,,formal_community_foundation,18MX
RUM,N Transylvania,TARNA MARE,1930,jewish_population,349
RUM,N Transylvania,TARNA MARE,,date_of_deportation,
RUM,N Transylvania,TARSOLT,,initial_jewish_settlement,17LX
RUM,N Transylvania,TARSOLT,,formal_community_foundation,
RUM,N Transylvania,TARSOLT,1920,jewish_population,131
RUM,N Transylvania,TARSOLT,,date_of_deportation,
RUM,N Transylvania,TOPLITA,,initial_jewish_settlement,183X
RUM,N Transylvania,TOPLITA,,formal_community_foundation,183X
RUM,N Transylvania,TOPLITA,1930,jewish_population,746
RUM,N Transylvania,TOPLITA,,date_of_deportation,
RUM,N Transylvania,TOPLITA,1914,synagogues,TRUE
RUM,N Transylvania,TOPLITA,193X,Zionist Groups Active,
RUM,N Transylvania,TRIP,,initial_jewish_settlement,17LX
RUM,N Transylvania,TRIP,,formal_community_foundation,
RUM,N Transylvania,TRIP,1930,jewish_population,195
RUM,N Transylvania,TRIP,,date_of_deportation,
RUM,N Transylvania,TRIP,,initial_jewish_settlement,17XX
RUM,N Transylvania,TURULUNG,,initial_jewish_settlement,17XX
RUM,N Transylvania,TURULUNG,,formal_community_foundation,
RUM,N Transylvania,TURULUNG,1920,jewish_population,254
RUM,N Transylvania,ULMENI,,initial_jewish_settlement,17XX
RUM,N Transylvania,ULMENI,,formal_community_foundation,
RUM,N Transylvania,ULMENI,1920,jewish_population,102
RUM,N Transylvania,VAMA,,initial_jewish_settlement,18LX
RUM,N Transylvania,VAMA,,formal_community_foundation,
RUM,N Transylvania,VAMA,1930,jewish_population,213
RUM,N Transylvania,ZALAU,,initial_jewish_settlement,
RUM,N Transylvania,ZALAU,,formal_community_foundation,18LX
RUM,N Transylvania,ZALAU,1920,jewish_population,552
RUM,N Transylvania,PORUMBESTI,,initial_jewish_settlement,17XX
RUM,N Transylvania,PORUMBESTI,,formal_community_foundation,
RUM,N Transylvania,PORUMBESTI,1930,jewish_population,92
RUM,N Transylvania,PORUMBESTI,,initial_jewish_settlement,17LX
RUM,N Transylvania,PORUMBESTI,,date_of_deportation,1944-05-00
RUM,N Transylvania,RODNA,,initial_jewish_settlement,182X
RUM,N Transylvania,RODNA,,formal_community_foundation,
RUM,N Transylvania,RODNA,1930,jewish_population,299
RUM,N Transylvania,RODNA,,date_of_deportation,1944-05-00
RUM,N Transylvania,TULGHES,,initial_jewish_settlement,18EX
RUM,N Transylvania,TULGHES,,formal_community_foundation,
RUM,N Transylvania,TULGHES,1920,jewish_population,242
RUM,N Transylvania,VIRISMORT,,initial_jewish_settlement,17MX
RUM,N Transylvania,VIRISMORT,,formal_community_foundation,
RUM,N Transylvania,VIRISMORT,1920,jewish_population,120
RUM,N Transylvania,VIRISMORT,,date_of_deportation,1944-04-00
RUM,N Transylvania,ODORHEI,,initial_jewish_settlement,188X
RUM,N Transylvania,ODORHEI,,formal_community_foundation,
RUM,N Transylvania,ODORHEI,1930,jewish_population,313
RUM,N Transylvania,ODORHEI,,date_of_deportation,1944-05-00
RUM,N Transylvania,ODORHEI,1924,Youth Groups Active,
RUM,N Transylvania,TEACA,,initial_jewish_settlement,182X
RUM,N Transylvania,TEACA,,formal_community_foundation,
RUM,N Transylvania,TEACA,1920,jewish_population,154
RUM,N Transylvania,TEACA,,date_of_deportation,1944-05-00
RUM,N Transylvania,VALCAUL DE JOS,,initial_jewish_settlement,17LX
RUM,N Transylvania,VALCAUL DE JOS,,formal_community_foundation,
RUM,N Transylvania,VALCAUL DE JOS,1920,jewish_population,106
RUM,N Transylvania,LUNCA BRADULUI,,initial_jewish_settlement,18LX
RUM,N Transylvania,LUNCA BRADULUI,,formal_community_foundation,
RUM,N Transylvania,LUNCA BRADULUI,1920,jewish_population,166
RUM,N Transylvania,ACAS,,initial_jewish_settlement,17LX
RUM,N Transylvania,ACAS,,formal_community_foundation,
RUM,N Transylvania,ACAS,1920,jewish_population,118
RUM,N Transylvania,BERBESTI,,initial_jewish_settlement,
RUM,N Transylvania,BERBESTI,,formal_community_foundation,1850
RUM,N Transylvania,BERBESTI,1920,jewish_population,550
RUM,N Transylvania,BERBESTI,,perished,80
RUM,N Transylvania,CALINESTI,1930,jewish_population,148
RUM,N Transylvania,CEHUL SILVANIEI,,initial_jewish_settlement,18EX
RUM,N Transylvania,CEHUL SILVANIEI,,formal_community_foundation,18EX
RUM,N Transylvania,CEHUL SILVANIEI,1930,jewish_population,553
RUM,N Transylvania,CEHUL SILVANIEI,,pre_deportation_population,550
RUM,N Transylvania,CEHUL SILVANIEI,,date_of_deportation,3/19/1944
RUM,N Transylvania,CEHUL SILVANIEI,1901,synagogues,TRUE
RUM,N Transylvania,CEHUL SILVANIEI,1901,mikveh,TRUE
RUM,N Transylvania,CEHUL SILVANIEI,1919,Zionist activities,
RUM,N Transylvania,CEHUL SILVANIEI,1926,Branch Opened,Bnei Akiva branch
RUM,N Transylvania,CEHUL SILVANIEI,1933,Branch Opened,Betar
FRA,Moselle,BOULAY,,initial_jewish_settlement,16XX
FRA,Moselle,BOULAY,,formal_community_foundation,16XX
FRA,Moselle,BOULAY,1808,jewish_population,137
FRA,Moselle,BOULAY,1831,jewish_population,265
FRA,Moselle,BOULAY,1931,jewish_population,120
FRA,Moselle,BOULAY,1885,jewish_population,663
FRA,Moselle,BOULAY,1895,jewish_population,615
FRA,Moselle,BOULAY,1910,jewish_population,578
FRA,Moselle,BOULAY,1931,jewish_population,432
FRA,Moselle,BOULAY,1968,jewish_population,35
FRA,Moselle,BOULAY,,deported,11
FRA,Moselle,BOULAY,1699,synagogues,TRUE
FRA,Moselle,BOULAY,1854,synagogues,TRUE
FRA,Moselle,CHATEAU SALINS,,initial_jewish_settlement,
FRA,Moselle,CHATEAU SALINS,,formal_community_foundation,
FRA,Moselle,CHATEAU SALINS,1885,jewish_population,816
FRA,Moselle,CHATEAU SALINS,1910,jewish_population,495
FRA,Moselle,CHATEAU SALINS,1931,jewish_population,289
FRA,Moselle,CHATEAU SALINS,1960,jewish_population,12
FRA,Moselle,CHATEAU SALINS,1844,synagogues,TRUE
FRA,Moselle,DELME,,initial_jewish_settlement,
FRA,Moselle,DELME,,formal_community_foundation,
FRA,Moselle,DELME,1926,jewish_population,20
FRA,Moselle,DELME,1965,jewish_population,50
FRA,Moselle,DELME,1819,synagogues,TRUE
FRA,Moselle,DIEUZE,,initial_jewish_settlement,17MX
FRA,Moselle,DIEUZE,,formal_community_foundation,17MX
FRA,Moselle,DIEUZE,1907,synagogues,TRUE
FRA,Moselle,DIEUZE,,formal_community_foundation,
FRA,Moselle,DIEUZE,1965,jewish_population,40
FRA,Moselle,FAULQUEMONT,,initial_jewish_settlement,18XX
FRA,Moselle,FAULQUEMONT,,formal_community_foundation,
FRA,Moselle,FAULQUEMONT,1965,jewish_population,50
FRA,Moselle,FAULQUEMONT,1900,synagogues,TRUE
FRA,Moselle,FENETRANGE,,initial_jewish_settlement,17XX
FRA,Moselle,FENETRANGE,,formal_community_foundation,
FRA,Moselle,FENETRANGE,1965,jewish_population,15
FRA,Moselle,FENETRANGE,1836,synagogues,TRUE
FRA,Moselle,FENETRANGE,1866,synagogues,TRUE
FRA,Moselle,FORBACH,,initial_jewish_settlement,17XX
FRA,Moselle,FORBACH,,formal_community_foundation,17XX
FRA,Moselle,FORBACH,1885,jewish_population,813
FRA,Moselle,FORBACH,1926,jewish_population,591
FRA,Moselle,FORBACH,1931,jewish_population,591
FRA,Moselle,FORBACH,1965,jewish_population,300
FRA,Moselle,FORBACH,1836,synagogues,TRUE
FRA,Moselle,FORBACH,1867,synagogues,TRUE
FRA,Moselle,FORBACH,1929,synagogues,TRUE
FRA,Moselle,METZ,,initial_jewish_settlement,12XX
FRA,Moselle,METZ,,formal_community_foundation,1552
FRA,Moselle,METZ,1592,jewish_population,120
FRA,Moselle,METZ,1677,jewish_population,665
FRA,Moselle,METZ,1748,jewish_population,3000
FRA,Moselle,METZ,1808,jewish_population,6517
FRA,Moselle,METZ,1867,jewish_population,2000
FRA,Moselle,METZ,1885,jewish_population,1446
FRA,Moselle,METZ,1910,jewish_population,1911
FRA,Moselle,METZ,1931,jewish_population,4147
FRA,Moselle,METZ,1964,jewish_population,3220
FRA,Moselle,METZ,,perished,1500
FRA,Moselle,METZ,1748,synagogues,TRUE
FRA,Moselle,METZ,1748,cemetery,TRUE
FRA,Moselle,METZ,1829,school,TRUE
FRA,Moselle,METZ,1929,mikveh,TRUE
FRA,Moselle,SAINT-AVOLD,,initial_jewish_settlement,
FRA,Moselle,SAINT-AVOLD,,formal_community_foundation,
FRA,Moselle,SAINT-AVOLD,1960,jewish_population,100
FRA,Moselle,SAINT-AVOLD,,perished,46
FRA,Moselle,SAINT-AVOLD,1860,synagogues,TRUE
FRA,Moselle,SAINT-AVOLD,1923,synagogues,TRUE
FRA,Moselle,SARREBOURG,,initial_jewish_settlement,18XX
FRA,Moselle,SARREBOURG,,formal_community_foundation,18XX
FRA,Moselle,SARREBOURG,1885,jewish_population,1243
FRA,Moselle,SARREBOURG,1895,jewish_population,1017
FRA,Moselle,SARREBOURG,1910,jewish_population,803
FRA,Moselle,SARREBOURG,1931,jewish_population,541
FRA,Moselle,SARREBOURG,1960,jewish_population,200
FRA,Moselle,SARREBOURG,,deported,75
FRA,Moselle,SARREBOURG,,perished,68
FRA,Moselle,SARREBOURG,1858,synagogues,TRUE
FRA,Moselle,SARREGUEMINES,,initial_jewish_settlement,18XX
FRA,Moselle,SARREGUEMINES,,formal_community_foundation,18XX
FRA,Moselle,SARREGUEMINES,1885,jewish_population,883
FRA,Moselle,SARREGUEMINES,1926,jewish_population,718
FRA,Moselle,SARREGUEMINES,1931,jewish_population,639
FRA,Moselle,SARREGUEMINES,1960,jewish_population,300
FRA,Moselle,SARREGUEMINES,1862,synagogues,TRUE
FRA,Moselle,SCHALBACH,,initial_jewish_settlement,18XX
FRA,Moselle,SCHALBACH,,formal_community_foundation,18XX
FRA,Moselle,SCHALBACH,1802,synagogues,TRUE
FRA,Moselle,SCHALBACH,1884,synagogues,TRUE
FRA,Moselle,THIONVILLE,,initial_jewish_settlement,1780
FRA,Moselle,THIONVILLE,,formal_community_foundation,1780
FRA,Moselle,THIONVILLE,1831,jewish_population,310
FRA,Moselle,THIONVILLE,1880,jewish_population,183
FRA,Moselle,THIONVILLE,1931,jewish_population,281
FRA,Moselle,THIONVILLE,1964,jewish_population,520
FRA,Moselle,THIONVILLE,,perished,5
FRA,Moselle,THIONVILLE,1805,synagogues,TRUE
FRA,Moselle,THIONVILLE,1957,synagogues,TRUE
FRA,Moselle,UCKANGE,,initial_jewish_settlement,1730
FRA,Moselle,UCKANGE,,formal_community_foundation,1730
FRA,Moselle,UCKANGE,1848,synagogues,TRUE
FRA,Moselle,UCKANGE,,formal_community_foundation,
RUS,Moscow,BOROVSK,,initial_jewish_settlement,
RUS,Moscow,BOROVSK,,formal_community_foundation,
RUS,Moscow,BOROVSK,1926,jewish_population,43
RUS,Moscow,BOROVSK,,date_of_deportation,10/15/1941
RUS,Moscow,ISTRA,,initial_jewish_settlement,
RUS,Moscow,ISTRA,,formal_community_foundation,
RUS,Moscow,ISTRA,1939,jewish_population,117
RUS,Moscow,ISTRA,,date_of_deportation,1941-11XX
RUS,Moscow,KLIN,,initial_jewish_settlement,20EX
RUS,Moscow,KLIN,,formal_community_foundation,
RUS,Moscow,KLIN,1926,jewish_population,94
RUS,Moscow,KLIN,1939,jewish_population,300
RUS,Moscow,KLIN,1939,total_population,27778
RUS,Moscow,KLIN,,date_of_deportation,1941-11XX
RUS,Moscow,MALOIAROSLAVETS,,initial_jewish_settlement,20EX
RUS,Moscow,MALOIAROSLAVETS,,formal_community_foundation,
RUS,Moscow,MALOIAROSLAVETS,1926,jewish_population,120
RUS,Moscow,MALOIAROSLAVETS,1939,jewish_population,221
RUS,Moscow,MALOIAROSLAVETS,1939,total_population,11775
RUS,Moscow,MALOIAROSLAVETS,,date_of_deportation,10/18/1941
RUS,Moscow,MOZHAYSK,,initial_jewish_settlement,192X
RUS,Moscow,MOZHAYSK,,formal_community_foundation,
