ejl_line,code,name,region,country,presence_type,year_approx,year_code,source,area,index_sht,src,lon,lat
4070,VTB_DRS_OSVY,OSVEYA,Vitebsk,Belorussia,POP,1765,1765,The J. pop. was 316 in 1765,Russian Empire,0505Os1,SHTETLS,28.1,56.01666667
4071,GLC_KRK_OSW,OSWIENCIM,Cracow,Poland,jews_arrived,1564,1564,Jews arrived before the town's annexation to the Polish kingdom in 1564,Galicia,,GLC_PRU,19.23333333,50.03333333
4072,VLN_OSH_ASHM,OSZMIANA,Vilnius,Poland,first_mention,1765,1765,Jews are first mentioned in 1765,Russian Empire,0405Os1,SHTETLS,25.93333333,54.41666667
4078,GLC_STNL_OTT,OTTYNIA,Stanislawow,Poland,first_mention,1635,1635,Jews are first mentioned in 1635,Galicia,,GLC_PRU,24.85,48.73333333
4079,WGLC_WRS_OTW,OTWOCK,Warsaw,Poland,community_present,1915,19EX,The J. community grew ... in the early 20th cent.,West Galicia,,GLC_PRU,21.31666667,52.13333333
4082,KHR_ODS_OVDP,OVIDIOPOL,Kherson,Ukraine,POP,1897,1897,The J. pop. was 394 ... in 1897,Russian Empire,4705Ov1,SHTETLS,30.43333333,46.26666667
4083,VLH_OVR_OVRC,OVRUCH,Volhinia,Ukraine,jews_present,1629,1629,Three J. families were present in 1629,Russian Empire,0809Ov1,SHTETLS,28.8,51.31666667
4084,MNS_BBR_OZRC,OZARICHI,Minsk,Belorussia,POP,1811,1811,Jews numbered 93 in 1811,Russian Empire,2202Oz1,SHTETLS,29.26666667,52.46666667
4085,PDL_MGL_OZRY,OZARINTSY,Podolia,Ukraine,POP,1784,1784,The J. pop. was 148 in 1784,Russian Empire,3208Oz1,SHTETLS,27.8,48.53333333
4086,WGLC_KLC_OZR,OZAROW,Kielce,Poland,jews_arrived,1700,17XX,The first Jews arrived in the 18th cent.,West Galicia,,GLC_PRU,21.66666667,50.88333333
4088,VLH_VLD_OZYT,OZDZIUTYCZE,Volhinia,Poland,community_present,1648,1648,A small community existed after the Chmielnicki massacres of 1648-49,Russian Empire,0802Oz1,SHTETLS,24.71666667,50.85
4089,MNS_IGM_UZLY,OZLYIANY,Minsk,Belorussia,jews_arrived,1775,17LX,Jews probably settled in the late 18th cent.,Russian Empire,2204Uz2,SHTETLS,27.71666667,53.61666667
4091,POL_LDZ_OZR,OZORKOW,Lodz,Poland,jews_present,1815,18EX,in the 1830s ... Jews became prominent in the cotton industry,Congress Poland,,GLC_PRU,19.28333333,51.96666667
4092,POL_LDZ_PBN,PABIANICE,Lodz,Poland,jews_arrived,1815,18EX,Jews settled in the early 19th cent.,Congress Poland,,GLC_PRU,19.36666667,51.66666667
4093,WGLC_KLC_PCN,PACANOW,Kielce,Poland,jews_arrived,1550,15MX,Jews settled in the mid-16th cent.,West Galicia,,GLC_PRU,21.05,50.4
4099,KVN_VL'_PGR,PAGIRIAI,Kovno,Lithuania,community_founded,1815,18EX,The J. community was formed in the beginning of the 19th cent.,Russian Empire,1702Pg1,SHTETLS,24.4,55.35
4100,EST_VSN_PD,PAIDE,Estland,Estonia,POP,1934,1934,The J. pop. in 1934 was 18,Russian Empire,4903Vs1,SHTETLS,25.55,58.88333333
4101,POL_LDZ_PJN,PAJENCZNO,Lodz,Poland,jews_present,1700,17XX,Jews lived there from the 18th cent.,Congress Poland,,GLC_PRU,19,51.15
4102,KVN_RSS_PJRS,PAJURIS,Kovno,Lithuania,jews_present,1915,19EX,"Prior to WWI, about 50 J. families lived in P.",Russian Empire,1705Pr1,SHTETLS,22.05,55.45
4104,KVN_PNV_PKRJ,PAKRUOJUS,Kovno,Lithuania,jews_arrived,1515,15EX,Jews first settled in the beginning of the 16th cent.,Russian Empire,1704Pk1,SHTETLS,23.86666667,55.96666667
4106,CRL_GRB_PLNG,PALANGA,Courland,Lithuania,jews_arrived,1400,14XX,Jews first settled in the 15th cent.,Russian Empire,1906Pl1,SHTETLS,21.05,55.91666667
4111,KVN_NVL_PNDL,PANDELYS,Kovno,Lithuania,jews_arrived,1675,16LX,Jews first settled at the end of the 17th cent.,Russian Empire,1703Pn2,SHTETLS,25.21666667,56.01666667
4112,KVN_NVL_PNMN,PANEMUNELIS,Kovno,Lithuania,jews_arrived,1800,18XX,Jews first settled in the 19th cent. following the construction of a railroad station,Russian Empire,1703Pn1,SHTETLS,25.48333333,55.91666667
4114,KVN_PNV_PNVZ,PANEVEZYS,Kovno,Lithuania,jews_present,1375,13LX,From the end of the 14th cent. ... a Karaite community ... was present,Russian Empire,1704Pn1,SHTETLS,24.35,55.73333333
4115,VLN_TRK_PNSS,PANOSISKES,Vilnius,Lithuania,community_founded,1849,1849,Jews first settled and formed an organized agricultural settlement in 1849,Russian Empire,0407Pn1,SHTETLS,24.73333333,54.51666667
4118,KVN_SHV_PPL,PAPILE,Kovno,Lithuania,jews_arrived,1750,17MX,Jews first settled in the mid-18th cent.,Russian Empire,1707Pp1,SHTETLS,22.8,56.15
4121,WGLC_LDZ_PRD,PARADYZ,Lodz,Poland,POP,1921,1921,The J. pop. was 177 in 1921 (37% of the total),West Galicia,,GLC_PRU,20.1,51.3
4122,VLN_VLK_PRFY,PARAFIANOW,Vilnius,Poland,jews_present,1866,1866,"In 1866, 24 J. farming families lived in P. and seven neighboring villages",Russian Empire,0402Pr1,SHTETLS,27.6,54.88333333
4126,WGLC_LBL_PRC,PARCZEW,Lublin,Poland,first_mention,1494,1494,Jews are first mentioned in 1494,West Galicia,,GLC_PRU,22.9,51.63333333
4137,WGLC_LBL_PRY,PARYSOW,Lublin,Poland,jews_present,1675,16LX,A few Jews were present around the turn of the 18th cent.,West Galicia,,GLC_PRU,21.68333333,51.96666667
4140,POL_PMR_PSW,PASEWALK,Pomerania,Germany,first_mention,1315,13EX,Evidence of a J. presence in P. dates from the first half of the 14th cent.,Congress Poland,,GLC_PRU,14,53.5
4141,GLC_STNL_PSC,PASIECZNA,Stanislawow,Poland,POP,1921,1921,The J. pop. in 1921 was 135.,Galicia,,GLC_PRU,24.68333333,48.93333333
4144,KVN_PNV_PSVL,PASVALYS,Kovno,Lithuania,jews_arrived,1750,17MX,Rabbanite Jews first settled in the mid-18th cent.,Russian Empire,1704Ps1,SHTETLS,24.4,56.06666667
4145,KVN_SHV_PSVT,PASVITINYS,Kovno,Lithuania,jews_arrived,1775,17LX,Jews first settled at the end of the 18th cent.,Russian Empire,1707Ps1,SHTETLS,23.81666667,56.15
4152,EKT_PVL_PVLH,PAVLOGRAD,Yekaterinoslav,Ukraine,jews_arrived,1775,17LX,Jews probably settled in the late 18th cent.,Russian Empire,1307Pv1,SHTETLS,35.86666667,48.51666667
4154,KV_SKV_PVLC,PAVOLOCH,Kiev,Ukraine,first_mention,1629,1629,J. taxpayers are mentioned in 1629,Russian Empire,1608Pv1,SHTETLS,29.45,49.86666667
4157,PDL_BRT_PCHR,PECHERA,Podolia,Ukraine,POP,1765,1765,Jews numbered 135 in 1765,Russian Empire,3203Pc1,SHTETLS,28.7,48.83333333
4162,GLC_STNL_PCZ,PECZENIZYN,Stanislawow,Poland,jews_present,1700,17XX,Jews were present in the 18th cent.,Galicia,,GLC_PRU,24.88333333,48.51666667
4171,TRD_PRK_PRKP,PEREKOP,Taurida,Russia,jews_present,1803,1803,Three Jews were present in 1803,Russian Empire,4106Pr1,SHTETLS,33.7,46.16666667
4174,LVL_PRN_PRN,PERNU,Livonia,Estonia,community_founded,1859,1859,The permanent J. settlement was founded in 1859 by four Cantonists,Russian Empire,2106Pr1,SHTETLS,24.51666667,58.36666667
4178,KHR_ELZ_PRVM,PERVOMAYSK (III),Podolia,Ukraine,jews_present,1799,1799,"In 1799, 253 Jews were present in two of the towns",Russian Empire,3202Bg2,SHTETLS,30.85,48.05
4179,PDL_OLG_PSHC,PESCHANAYA,Podolia,Ukraine,jews_arrived,1815,18EX,J. settlement commenced in the early 19th cent.,Russian Empire,3209Ps1,SHTETLS,28.9,48.2
4180,PDL_BLT_PSHC,PESCHANNAYA,Podolia,Ukraine,jews_arrived,1815,18EX,Jews settled in the early 19th cent.,Russian Empire,3202Ps1,SHTETLS,29.73333333,48.11666667
4189,MNS_MZY_PYTR,PETRIKOV,Minsk,Belorussia,jews_present,1765,1765,included 282 tax payers in 1765,Russian Empire,2205Pt1,SHTETLS,28.5,52.13333333
4193,MGL_KLM_PTRV,PETROVICHI,Mogilev,Russia,jews_arrived,1615,16EX,Jews probably settled at the turn of the 17th cent.,Russian Empire,2305Pt1,SHTETLS,32.15,53.98333333
4206,POL_WRS_PSC,PIASECZNO (II),Warsaw,Poland,jews_arrived,1689,1689,Jews were permitted to settle in P. in 1689,Congress Poland,,GLC_PRU,21.03333333,52.08333333
4207,GRD_VLK_PSK,PIASKI,Grodno,Poland,jews_present,1500,15XX,Jews may have been present in the 16th cent.,Russian Empire,1105Ps1,SHTETLS,24.63333333,53.35
4208,WGLC_LBL_PSK,PIASKI LUTERSKIE,Lublin,Poland,first_mention,1699,1699,Jews are first mentioned in 1699.,West Galicia,,GLC_PRU,22.86666667,51.13333333
4210,POL_LDZ_PTK,PIATEK,Lodz,Poland,jews_arrived,1750,17MX,Jews settled here from the mid-18th cent.,Congress Poland,,GLC_PRU,19.48333333,52.06666667
4212,KV_TRS_PYTY,PIATIGORY,Kiev,Ukraine,POP,1765,1765,Jews numbered 138 in 1765.,Russian Empire,1609Pt1,SHTETLS,29.93333333,49.35
4213,VLH_ZHT_PYTK,PIATKA,Volhinia,Ukraine,jews_present,1750,17MX,The J. pop. was 78 in the mid-18th cent.,Russian Empire,0801Pt1,SHTETLS,28.36666667,50.01666667
4214,GLC_LWW_PTK,PIATKOWA,Lwow,Poland,POP,1921,1921,The J. pop. was 108 in 1921.,Galicia,,GLC_PRU,22.15,49.86666667
4215,LMZ_LMZ_PTNC,PIATNICA,Lomza,Poland,jews_arrived,1500,15XX,J. settlement began in the 16th cent.,Russian Empire,5401Pn1,SHTETLS,22.1,53.18333333
4218,VTB_DRS_PDRJ,PIEDRUJA,Vitebsk,Latvia,jews_present,1750,17MX,Jews were probably present in the mid-18th cent.,Russian Empire,0505Pr1,SHTETLS,27.45,55.8
4220,PLT_PRS_PRYS,PIEREJASLAV,Poltava,Ukraine,jews_arrived,1615,16EX,J. settlement commenced in the early 17th cent.,Russian Empire,3311Pr1,SHTETLS,31.46666667,50.08333333
4221,WGLC_KLC_PRZ,PIERZCHNICA,Kielce,Poland,POP,1921,1921,"The J. pop. was 180 in 1921 (total 1,070).",West Galicia,,GLC_PRU,20.75,50.7
4224,KVN_TLS_PKL,PIKELIAI,Kovno,Lithuania,jews_arrived,1775,17LX,Jews first settled at the end of the 18th cent.,Russian Empire,1706Pk1,SHTETLS,22.11666667,56.41666667
4225,PDL_VNN_NVYY,PIKOV,Podolia,Ukraine,first_mention,1713,1713,Jews are first mentioned in 1713 in connection with a Cossack raid.,Russian Empire,3204Nv1,SHTETLS,28.26666667,49.56666667
4226,WGLC_LBL_PLW,PILAWA,Lublin,Poland,jews_present,1900,1900,Few J. families were present before WWI.,West Galicia,,GLC_PRU,21.51666667,51.95
4228,POL_KLC_PLC,PILICA,Kielce,Poland,jews_present,1615,16EX,A small J. settlement existed in the early 17th cent.,Congress Poland,,GLC_PRU,19.65,50.46666667
4233,SWL_MRM_PLVS,PILVISKIAI,Suwalki,Lithuania,jews_arrived,1775,17LX,Jews first settled in the second half of the 18th cent.,Russian Empire,5906Pl1,SHTETLS,23.21666667,54.71666667
4234,PDL_LTN_PYLY,PILYAVA,Podolia,Ukraine,jews_present,1780,1780,Fifty Jews resided in P. in the 1780s,Russian Empire,3207Pl1,SHTETLS,27.45,49.6
4235,GLC_KRK_PLZ,PILZNO,Cracow,Poland,jews_arrived,1860,1860,residence ban was lifted in 1860 under the Austrians,Galicia,,GLC_PRU,21.3,49.96666667
4236,WGLC_KLC_PNC,PINCZOW,Kielce,Poland,first_mention,1515,15EX,Jews are first mentioned in the early 16th cent.,West Galicia,,GLC_PRU,20.53333333,50.53333333
4238,MNS_PNS_PNSK,PINSK,Minsk,Poland,jews_arrived,1506,1506,about a dozen J. families ... were granted,Russian Empire,2207Pn1,SHTETLS,26.06666667,52.11666667
4239,WGLC_KLC_PTR,PIOTRKOWICE,Kielce,Poland,POP,1921,1921,The J. pop. in 1921 was 248 (total 782).,West Galicia,,GLC_PRU,20.68333333,50.66666667
4240,POL_WRS_PTR,PIOTRKOW KUJAWSKI,Warsaw,Poland,community_founded,1760,1760,Founded in the 1760s,Congress Poland,,GLC_PRU,18.5,52.56666667
4241,POL_LDZ_PTR,PIOTRKOW TRYBUNALSKI,Lodz,Poland,jews_arrived,1515,15EX,Jews first settled in the early 16th cent.,Congress Poland,,GLC_PRU,19.68333333,51.4
4243,PLT_PRT_PYRY,PIRIATIN,Poltava,Ukraine,jews_present,1615,16EX,Jews were present in the first half of the 17th cent.,Russian Empire,3312Pr1,SHTETLS,32.51666667,50.25
4251,GLC_STNL_PST,PISTYN,Stanislawow,Poland,jews_arrived,1700,17XX,Jews arrived with the founding of the town in the 18th cent.,Galicia,,GLC_PRU,25.03333333,48.36666667
4252,WGLC_LBL_PSZ,PISZCZAC,Lublin,Poland,first_mention,1775,17LX,Jews are first mentioned in the late 18th cent.,West Galicia,,GLC_PRU,23.38333333,51.96666667
4256,GLC_KRK_PWN,PIWNICZNA,Cracow,Poland,jews_present,1750,17MX,Jews lived there from the mid-18th cent.,Galicia,,GLC_PRU,20.7,49.43333333
4257,KVN_TLS_PLTL,PLATELIAI,Kovno,Lithuania,jews_arrived,1775,17LX,Jews first settled at the end of the 18th cent.,Russian Empire,1706Pl1,SHTETLS,21.81666667,56.05
4261,LVL_RG_PLVN,PLAVINASI,Livonia,Latvia,,,,,Russian Empire,2101Pl1,SHTETLS,25.71666667,56.61666667
4262,POL_LDZ_PLW,PLAWNO,Lodz,Poland,community_present,1700,17XX,A small J. community existed here in the 18th cent.,Congress Poland,,GLC_PRU,19.46666667,50.98333333
4263,MNS_BRS_PLSH,PLESHCHENITSY,Minsk,Belorussia,jews_arrived,1775,17LX,Jews probably settled in the late 18th cent.,Russian Empire,2203Pl1,SHTETLS,27.83333333,54.41666667
4265,PRU_PZN_PLS,PLESZEW,Poznan,Poland,jews_arrived,1793,1793,kept out of the city itself until the beginning of Prussian rule in 1793,Posen,,GLC_PRU,17.8,51.9
4267,KV_LPV_PLYS,PLISKOV,Kiev,Ukraine,jews_present,1765,1765,Six were present in 1765,Russian Empire,1606Pl1,SHTETLS,29.28333333,49.36666667
4268,VLN_DSN_PLSS,PLISSA,Vilnius,Poland,jews_present,1800,18XX,Jews were presumably present by the 19th cent.,Russian Empire,0403Pl1,SHTETLS,27.95,55.21666667
4269,POL_WRS_PLC,PLOCK,Warsaw,Poland,first_mention,1237,1237,Jews are first mentioned in 1237,Congress Poland,,GLC_PRU,19.7,52.55
4272,POL_WRS_PLN,PLONSK,Warsaw,Poland,first_mention,1446,1446,Jews are first mentioned in 1446.,Congress Poland,,GLC_PRU,20.38333333,52.63333333
4275,MNS_PNS_PLTN,PLOTNICA,Minsk,Poland,jews_arrived,1915,19EX,Jews settled in the early 20th cent.,Russian Empire,2207Pl1,SHTETLS,26.65,52.05
4276,KVN_TLS_PLNG,PLUNGE,Kovno,Lithuania,jews_arrived,1500,15XX,Jews first settled in the 16th cent.,Russian Empire,1706Pl2,SHTETLS,21.85,55.91666667
4277,KVN_NVL_PLYS,PLUSY,Kovno,Poland,jews_present,1800,18XX,Jew were present in the 19th cent.,Russian Empire,1703Pl1,SHTETLS,27.03333333,55.81666667
4280,PRU_PZN_PNW,PNIEWY,Poznan,Poland,community_present,1300,13XX,A J. settlement with a cemetery existed from the 14th cent.,Posen,,GLC_PRU,16.26666667,52.51666667
4281,GLC_STNL_PNW,PNIOW,Stanislawow,Poland,POP,1921,1921,The J. pop. was 286 in 1921.,Galicia,,GLC_PRU,24.51666667,48.6
4282,GLC_STNL_PBR,POBEREZE,Stanislawow,Poland,POP,1921,1921,The J. pop. was 144 in 1921.,Galicia,,GLC_PRU,24.81666667,49.01666667
4284,MNS_BBR_PBLV,POBOLOVO,Minsk,Belorussia,first_mention,1826,1826,In 1826 there were 82 J. poll tax payers in P.,Russian Empire,2202Pb1,SHTETLS,29.78333333,53.01666667
4286,SML_ELN_PCHN,POCHINOK,Smolensk,Russia,jews_arrived,1675,16LX,Jews probably settled at the turn of the 18th cent.,Russian Empire,4007Pc1,SHTETLS,32.45,54.4
4288,VLH_KRM_PCHY,POCZAJOW,Volhinia,Poland,jews_arrived,1763,1763,Jews only settled after 1763,Russian Empire,0806Nv2,SHTETLS,25.48333333,50.01666667
4291,GLC_LWW_PDB,PODBUZ,Lwow,Poland,community_present,1800,18XX,The 19th cent. community,Galicia,,GLC_PRU,23.25,49.33333333
4292,POL_LDZ_PDD,PODDEMBICE,Lodz,Poland,jews_arrived,1770,1770,Jews first settled here in the 1770s,Congress Poland,,GLC_PRU,18.96666667,51.9
4293,MGL_GML_PDDB,PODDOBRIANKA,Mogilev,Belorussia,POP,1847,1847,The J. pop. was 481 in 1847,Russian Empire,2303Pd1,SHTETLS,31.18333333,52.08333333
4295,GLC_TRN_PDH,PODHAJCE,Tarnopol,Poland,jews_present,1415,14EX,Jews were present in the early 15th cent.,Galicia,,GLC_PRU,25.13333333,49.26666667
4297,GLC_LWW_PDH,PODHORODYSZCZE,Lwow,Poland,POP,1921,1921,The J. pop. in 1921 was 186,Galicia,,GLC_PRU,24.31666667,49.68333333
4299,GLC_TRN_PDK,PODKAMIEN (I),Tarnopol,Poland,jews_arrived,1600,16XX,Jews settled in P. in the 17th cent.,Galicia,,GLC_PRU,25.31666667,49.93333333
4300,GLC_STNL_PDK,PODKAMIEN (II),Stanislawow,Poland,POP,1921,1921,The J. pop. in 1921 was 104,Galicia,,GLC_PRU,24.46666667,49.45
4306,GLC_TRN_PDW,PODWOLOCZYSKA,Tarnopol,Poland,jews_arrived,1850,18MX,Jews were among the founders of the town in the 1860s,Galicia,,GLC_PRU,26.15,49.53333333
4308,CHR_STR_PGR,POGAR,Chernigov,Russia,jews_arrived,1775,17LX,Jews probably settled in the late 18th cent.,Russian Empire,4814Pg1,SHTETLS,33.26666667,52.55
4310,MNS_IGM_PHST,POGOST (II),Minsk,Belorussia,POP,1794,1794,Jews numbered 215 in 1794,Russian Empire,2204Pg1,SHTETLS,29.15,53.85
4311,KV_BRD_PHRB,POGREBISHCHE,Kiev,Ukraine,first_mention,1615,16EX,Jews are first mentioned in the early 17th cent.,Russian Empire,1602Pg1,SHTETLS,29.26666667,49.48333333
4314,MNS_PNS_PHST,POHOST ZAHORODZKI,Minsk,Poland,jews_arrived,1815,18EX,The J. settlement dates from the early 19th cent.,Russian Empire,2207Pg1,SHTETLS,26.35,52.31666667
4315,MNS_PNS_ZRCH,POHOST ZARZECZNY,Minsk,Poland,POP,1921,1921,The J. pop. in 1921 was 264,Russian Empire,2207Pg2,SHTETLS,26.13333333,51.81666667
4318,KV_UMN_PKTL,POKOTILOVO,Kiev,Ukraine,jews_arrived,1775,17LX,Jews probably settled at the turn of the 18th cent.,Russian Empire,1610Pk1,SHTETLS,30.7,48.46666667
4319,POL_KLC_PLN,POLANIEC,Kielce,Poland,jews_present,1600,16XX,In the 17th cent. the Jews were living under a royal privilege,Congress Poland,,GLC_PRU,21.28333333,50.43333333
4324,EKT_ALK_PLHY,POLOGI,Yekaterinoslav,Ukraine,jews_arrived,1915,19EX,Jews probably settled in the early 20th cent.,Russian Empire,1302Pl1,SHTETLS,36.25,47.48333333
4325,MNS_NVG_PLNK,POLONKA,Minsk,Poland,jews_arrived,1575,15LX,Jews probably arrived in the second half of the 16th cent.,Russian Empire,2206Pl1,SHTETLS,25.71666667,53.15
4326,VLH_NVG_PLNN,POLONNOYE,Volhinia,Ukraine,first_mention,1601,1601,Jews are first mentioned in 1601.,Russian Empire,0808Pl1,SHTETLS,27.51666667,50.11666667
4327,VTB_PLT_PLTS,POLOTSK,Vitebsk,Belorussia,first_mention,1551,1551,Jews are first mentioned in 1551,Russian Empire,0509Pl1,SHTETLS,28.8,55.48333333
4328,PLT_PLT_PLTV,POLTAVA,Poltava,Ukraine,jews_present,1615,16EX,Jews were probably present in the first half of the 17th cent.,Russian Empire,3301Pl1,SHTETLS,34.56666667,49.58333333
4330,POL_WRS_PMC,POMIECHOWEK,Warsaw,Poland,jews_arrived,1800,18XX,Jews settled there in the 19th cent.,Congress Poland,,GLC_PRU,20.73333333,52.46666667
4331,GLC_TRN_PMR,POMORZANY,Tarnopol,Poland,first_mention,1605,1605,Jews are first mentioned in 1605,Galicia,,GLC_PRU,24.93333333,49.63333333
4333,VLH_NVG_PNNK,PONINKA,Volhinia,Ukraine,community_present,1870,1870,The J. community grew with the opening of a paper factory in 1870.,Russian Empire,0808Pn1,SHTETLS,27.53333333,50.18333333
4334,KV_SKV_PPLN,POPELNIA,Kiev,Ukraine,jews_present,1915,19EX,J. residence was banned until the early 20th cent.,Russian Empire,1608Pp1,SHTETLS,29.45,49.96666667
4335,PDL_MGL_PPVT,POPOVTSY,Podolia,Ukraine,POP,1784,1784,The J. pop. included 57 poll tax payers in 1784,Russian Empire,3208Pp1,SHTETLS,27.81666667,48.9
4336,WGLC_WRS_PPW,POPOWO KOSCIELNE,Warsaw,Poland,community_founded,1500,15XX,The first synagogue... was probably built before the 17th cent.,West Galicia,,GLC_PRU,21.1876271,52.5361146
4340,POL_WRS_PRM,POREMBA-KOTSEMBY,Warsaw,Poland,POP,1921,1921,these twin communities (numbering 251 in 1921),Congress Poland,,GLC_PRU,21.68333333,52.66666667
4342,GLC_STNL_PRH,POROHY,Stanislawow,Poland,POP,1921,1921,The J. pop. in 1921 was 150.,Galicia,,GLC_PRU,24.25,48.66666667
4343,WGLC_KLC_PRM,POROMBKA,Kielce,Poland,jews_arrived,1850,18MX,Jews settled in the mid-19th cent.,West Galicia,,GLC_PRU,20.88333333,50.86666667
4345,VLN_DSN_PRZR,POROZORKI,Vilnius,Poland,jews_arrived,1882,1882,Jews probably settled in 1882 after being expelled... by the May Laws.,Russian Empire,0403Pr2,SHTETLS,28.21666667,55.3
4346,GRD_VLK_PRZV,POROZOW,Grodno,Poland,jews_arrived,1575,15LX,Jews are believed to have arrived in the late 16th cent.,Russian Empire,1105Pr1,SHTETLS,24.36666667,52.93333333
4349,GRD_GRD_PRCH,PORZECZE,Grodno,Poland,jews_arrived,1800,18XX,Jews settled in the 19th cent. after a railroad station... was built,Russian Empire,11.Pr1,SHTETLS,24.13333333,53.88333333
4350,VLN_DSN_PSTV,POSTAWY,Vilnius,Poland,jews_present,1815,18EX,A few dozen Jews were living in the village in the early 19th cent.,Russian Empire,0403Ps1,SHTETLS,26.83333333,55.11666667
4352,GLC_TRN_PTK,POTOK ZLOTY,Tarnopol,Poland,first_mention,1635,1635,Jews are first mentioned in 1635,Galicia,,GLC_PRU,25.35,48.91666667
4354,GLC_LWW_PTY,POTYLICZ,Lwow,Poland,jews_present,1475,14LX,Jews are known from the late 15th cent.,Galicia,,GLC_PRU,23.56666667,50.23333333
4358,PRU_PZN_PZN,POZNAN,Poznan,Poland,jews_arrived,1015,10EX,J. refugees may have arrived from Germany after ... the First Crusade,Posen,,GLC_PRU,16.96666667,52.41666667
4361,POL_LDZ_PRS,PRASZKA,Lodz,Poland,jews_arrived,1615,16EX,first settled in the early 17th cent.,Congress Poland,,GLC_PRU,18.46666667,51.05
4363,VTB_DVN_PRL,PREILI,Vitebsk,Latvia,jews_present,1815,18EX,present from the beginnings of the town in the early 19th cent.,Russian Empire,0504Pr1,SHTETLS,26.71666667,56.3
4369,POL_PZNW_PRU,PREUSSISCH-FRIEDLAND,Posen-West,Germany,jews_present,1815,18EX,"At the beginning of the 19th cent., 14 J. families were living in the town",Congress Poland,,GLC_PRU,17.23333333,53.53333333
4370,PRU_OST_PRU,PREUSSISCH-HOLLAND,East Prussia,Germany,jews_arrived,1675,16LX,Jews settled in P. towards the end of the 17th cent.,Ostpreu��,,GLC_PRU,19.66666667,54.06666667
4377,CRL_GRB_PRKL,PRIEKULE,Courland,Latvia,jews_present,1915,19EX,A few dozen Jews lived there after WWI,Russian Empire,1906Pr1,SHTETLS,21.58333333,56.43333333
4378,SWL_MRM_PRN,PRIENAI,Suwalki,Lithuania,jews_arrived,1400,14XX,Jews first settled in the 15th cent.,Russian Empire,5906Pr1,SHTETLS,23.95,54.63333333
4381,PLT_PRL_PRYL,PRILUKI,Poltava,Ukraine,community_founded,1675,16LX,It was renewed at the end of the cent.,Russian Empire,3313Pr1,SHTETLS,32.4,50.6
4385,GLC_TRN_PRB,PROBUZNA,Tarnopol,Poland,jews_present,1775,17LX,Jews were present from the late 18th cent.,Galicia,,GLC_PRU,25.98333333,49.03333333
4387,EKT_MRP_PRLT,PROLETARSKOYE,Yekaterinoslav,Ukraine,community_founded,1848,1848,founded P. as a J. colony in 1848,Russian Empire,1305Gr1,SHTETLS,36.83333333,47.51666667
4388,MGL_STR_SLWH,PROPOISK,Mogilev,Belorussia,jews_arrived,1500,15XX,Jews settled in the 16th cent.,Russian Empire,2302Pr1,SHTETLS,31,53.45
4389,PDL_PRS_KHML,PROSKUROV,Podolia,Ukraine,first_mention,1629,1629,Jews are first mentioned in 1629,Russian Empire,3210Pr1,SHTETLS,27,49.41666667
4391,PRU_OST_PRS,PROSTKEN,East Prussia,Germany,POP,1905,1905,"In 1905, the J. pop. of P. was 82",Ostpreu��,,GLC_PRU,22.41666667,53.68333333
