line_id,code,jg_id,index_sht,prov,dist,name,presence_type,year_code,upper_bound,lower_bound,mid_range,source,ziv_yearcode,note,lon,lat,area,enc_name,enc_page,entry_source,geom_source
1441,KIV_BRD_PGRB,-1051066,1602Pg1,Kiev,Berdichev,Pogrebishche,first_mention,16EX,1650,1600,1625,"Jews are first mentioned in the early 17th cent. All were killed in the Chmielnicki massacres of 1648-49. The J. pop. was 664 in 1765 and 2,494 in 1897 (total 6,284). On 18-21 Aug. 1919, the Zeleny gang murdered",16EX,,29.26666667,49.48333333,Pale,POGREBISHCHE,1010,Ziv,jg
1442,MNS_PNS_PGST,-1948140,2207Pg1,Minsk,Pinsk,Pogost-Zagorodskii,jews_arrived,18EX,1850,1800,1825,"The J. settlement dates from the early 19th cent. and numbered 593 (total 846) in 1897, mostly farming and attached to Stolin Hasidism. A devastating fire struck the community in 1929. The Germa",18EX,,26.35,52.31666667,Pale,POHOST ZAHORODZKI,1011,Ziv,jg
1443,MNS_PNS_PGST_2,-1060217,2207Pg2,Minsk,Pinsk,Pogost-Zariechnoi,POP,1921,1921,1921,1921,The J. pop. in 1921 was 264 (total 721). The Jews were probably murdered by the Germans in early Sept. 1942.,18LX,,26.13333333,51.81666667,Pale,POHOST ZARZECZNY,1011,Ziv,jg
1444,KIV_UMN_PKTL,-1051084,1610Pk1,Kiev,Uman,Pokotilova,jews_arrived,17LX,1800,1775,1775,"Jews probably settled at the turn of the 18th cent., numbering 1,670 (total 3,030) in 1897 and 1,426 in 1926. A fire left hundreds homeless in 1901. In the Soviet period, 260 children in 1927 and 160 in 1934 atte",17LX,,30.7,48.46666667,Pale,POKOTILOVO,1011,Ziv,jg
1445,RDM_SND_PLNC,-522990,,Radom,Sandomierz,Połaniec,jews_present,16XX,1700,1600,1650,"According to tradition, a J. settlement existed in the 14th cent. In the 17th cent. the Jews were living under a royal privilege allowing trade and residence. In the 18th and 19th cents. they enjoyed relative prosperity",,,21.28333333,50.43333333,Congress Poland,POLANIEC,1011,Shn,jg
1446,EKT_ALK_PLG,-1051161,1302Pl1,Ekaterinoslav,Aleksandrovsk,Pologi,jews_arrived,19EX,1950,1900,1925,"Jews probably settled in the early 20th cent. In the Soviet period, their pop. dropped from 706 in 1926 to 416 (total 12,944) in 1939. The Germans captured the town on 5 Oct. 1941. Most of th",18LX,,36.25,47.48333333,Mainland Russia,POLOGI,1012,Ziv,jg
1447,MNS_NVG_PLNK,-1948178,2206Pl1,Minsk,Novogrudok,Polonka,jews_arrived,15LX,1600,1575,1575,"Jews probably arrived in the second half of the 16th cent. They numbered 549 in 1897 (total 645) and 206 in 1921. Between the World Wars, J. carpenters won a reputation for their fine furniture. Jews a",15MX,,25.71666667,53.15,Pale,POLONKA,1012,Ziv,jg
1448,VLH_NVG_PLNN,-1051178,0808Pl1,Volhynia,Novograd-Volynskii,Polonnoe,first_mention,1601,1601,1601,1601,"Jews are first mentioned in 1601. By the mid-17th cent., a large community was in existence. In 1648, during Chmielnicki's siege of the city, 12,000 Jews found refuge within its walls. Jews were also among",1601,,27.51666667,50.11666667,Pale,POLONNOYE,1012,Ziv,jg
1449,VTB_PLT_PLTS,-1948152,0509Pl1,Vitebsk,Polotsk,Polotsk,first_mention,1551,1551,1551,1551,"Jews are first mentioned in 1551, when the town was part of the Kingdom of Poland. In 1563, during the Livonian war, the Russian czar, Ivan the Terrible, ordered 300 Jews who refused to convert to be drowned in the",1551,,28.8,55.48333333,Pale,POLOTSK,1012,Ziv,jg
1450,PLT_PLT_PLTV,-1051195,3301Pl1,Poltava,Poltava,Poltava,jews_present,16EX,1650,1600,1625,Jews were probably present in the first half of the 17th cent. when the town was under the proprietorship of Prince Vishnieviecki. The community ended in the Chmielnicki massacres of 1648-49 and was only reestablished,16EX,נחרבה עי חמילנצקי ואז שוקמה במאה ה 18,34.56666667,49.58333333,Pale,POLTAVA,1013,Ziv,jg
1451,WRS_PLN_PMCH,,,Warszawa,Plonsk,Pomiechowek,jews_arrived,18XX,1900,1800,1850,"Jews settled there in the 19th cent. and numbered 202 (30% of the total) in 1921. After J. residents fled or were deported by the Nazis (Oct. 1939), the town's Third Fort served as a concentration",,,20.73333333,52.46666667,Congress Poland,POMIECHOWEK,1014,Shn,manual
1452,GLC_TRN_PMRZ,-1051256,,Galicia,Zloczow,Pomorzany,first_mention,1605,1605,1605,1605,"Jews are first mentioned in 1605, receiving extensive privileges and from the Austrian period constituting the town's sole urban element. The J. pop. stood at 1,910 (total 4,476) in 1880",,,24.93333333,49.63333333,Galicia,POMORZANY,1014,Shn,jg
1453,VLH_NVG_PNNK,-1051262,0808Pn1,Volhynia,Novograd-Volynskii,Paninka,community_present,1870,1870,1870,1870,"The J. community grew with the opening of a paper factory in 1870. In 1897, the J. pop. was 206 (total 1,025). In the Soviet period, a J. elementary school (four grades) operated. In 1939, the J. pop. was 675",1870,,27.53333333,50.18333333,Pale,PONINKA,1014,Ziv,jg
1454,KIV_SKV_PPLN,-1051281,1608Pp1,Kiev,Skvira,Popelnia,jews_present,19EX,1939,1900,1920,"J. residence was banned until the early 20th cent. In 1939, the J. pop. was 129 with another few dozen Jews in the kolkhozes in the area. The Germans arrived on 14 July 1941, murdering 297 people during the occupatio",18LX,,29.45,49.96666667,Pale,POPELNIA,1014,Ziv,jg
1455,POD_MGL_PPVT,-1051330,3208Pp1,Podolia,Mogilev,Popovtsy,POP,1784,1784,1784,1784,"The J. pop. included 57 poll tax payers in 1784 and numbered 511 (total 3,454) in 1897. In 1926, under the Soviets, the J. pop. fell to 348. The Germans captured P. on 20 July 1941. After it was annexed to Transnistr",1784,,27.81666667,48.9,Pale,POPOVTSY,1015,Ziv,jg
1456,WRS_PLT_PPWK,,,Warszawa,Pultusk,Popowo Koscielne,community_founded,15XX,1600,1500,1550,The first synagogue of this very old community was probably built before the 17th cent. Between the World Wars the J. pop numbered 109 (total 324). All the Jews were expelled by the Germans to the Makow Mazowiec,,,21.1876271,52.5361146,Congress Poland,POPOWO KOSCIELNE,1015,Shn,manual
1457,WRS_RDM_PRMB,-523405,,Warszawa,Ostrow,Poremba-Kotsemby,POP,1921,1921,1921,1921,These twin communities (numbering 251 in 1921) suffered from antisemitic violence during the 1930s. Under Nazi rule they presumably shared the fate of the other communities in the region.,,,21.68333333,52.66666667,Congress Poland,POREMBA-KOTSEMBY,,Shn,manual
1458,GLC_STN_PRHY,-868066,,Galicia,Bohorodczany,Porohy,POP,1921,1921,1921,1921,The J. pop. in 1921 was 150. The Jews were expelled to Stanislowow for liquidation in Sept. 1942.,,,24.25,48.66666667,Galicia,POROHY,1015,Shn,manual
1459,RDM_OPT_PRMB,,,Radom,Kielce,Porombka,jews_arrived,18MX,1875,1850,1850,"Jews settled in the mid-19th cent. and maintained a pop. of 30 families (about 120 people) from the late 19th cent. until WWI. In 1940, J. males were sent by the Germans to labor camps in Upper Silesia. The remaining Je",,,20.88333333,50.86666667,Congress Poland,POROMBKA,1015,Shn,manual
1460,VLN_DSN_PRZR,-1948427,0403Pr2,Vilna,Disna,Prozoroki,jews_arrived,1882,1882,1882,1882,"Jews probably settled in 1882 after being expelled from nearby villages by the May Laws. In 1921 they numbered 134 (total 255), opening stores and returning to work as artisans and farmers with the restor",1882,,28.21666667,55.3,Pale,POROZORKI,1016,Ziv,jg
1461,GRD_VLK_PRZV,-1948277,1105Pr1,Grodno,Volkovysk,Porozovo,jews_arrived,15LX,1600,1575,1575,"Jews are believed to have arrived in the late 16th cent. In the 19th cent. most were engaged in agriculture, entering petty trade and opening shops at the turn of the cent. when their pop. reached 931 (",15LX,,24.36666667,52.93333333,Pale,POROZOW,1016,Ziv,jg
1462,GRD_GRD_PRCH,-1948264,11.Pr1,Grodno,Grodno,Poreche,jews_arrived,18XX,1900,1800,1850,"Jews settled in the 19th cent. after a railroad station on the PetersburgWarsaw line was built in the town. In 1921 their number was 181 (total 1,098) and in 1939, 400. Between the World Wars th",,,24.13333333,53.88333333,Pale,PORZECZE,1016,Ziv,jg
1463,VLN_DSN_PSTV,-1947709,0403Ps1,Vilna,Disna,Postavy,jews_present,18EX,1850,1800,1825,"A few dozen Jews were living in the village in the early 19th cent. Their number reached 1,310 (total 2,397) in 1897. After fleeing in WWI, about 850 returned in 1925 to ruined homes. They recovered with th",18EX,"תרבות, הבונד",26.83333333,55.11666667,Pale,POSTAWY,1016,Ziv,jg
1464,GLC_TRN_PTK,-1061007,,Galicia,Buczacz,Potok,first_mention,1635,1635,1635,1635,"Jews are first mentioned in 1635 and organized themselves into an independent commmunity in the 18th cent., with many notable rabbis and a peak pop. of 1,247 (40% of the total) in 1880. Emigration as",,,25.35,48.91666667,Galicia,POTOK ZLOTY,1017,Shn,jg
1465,GLC_LWW_PTYL,-1051413,,Galicia,Rawa,Potylicz,jews_present,14LX,1500,1475,1475,Jews are known from the late 15th cent. and were subsequently granted trade privileges. The J. pop. in 1900 was 335 (10% of the total). The community was expelled by the Germans to the Rawa Ruska ghetto in,,,23.56666667,50.23333333,Galicia,POTYLICZ,1018,Shn,jg
1466,PRU_PSN_PSN,-523642,,Preussen,Poznan,Posen,jews_arrived,10EX,1050,1000,1025,"J. refugees may have arrived from Germany after such upheavals as the Rhineland massacres of the First Crusade, the peasant riots of 1248, and the Black Death persecutions of 1348-49. A J. settlement was in e",,,16.96666667,52.41666667,Prussia,POZNAN,7,Shn,jg
1467,KLS_VLN_PRSZ,-523695,,Kalisz,Wielun,Praszka,jews_arrived,16EX,1650,1600,1625,"J. merchants trading with towns in Silesia first settled in the early 17th cent. The J. pop. was 1,878 in 1897 (60% of the total) and about 1,000 in 1939. The Zionists set up a training farm in 1922. Agudat Israel and the",,,18.46666667,51.05,Congress Poland,PRASZKA,1023,Shn,jg
1468,VTB_DVN_PRL,-3211851,0504Pr1,Vitebsk,Dvinsk,Preli,jews_present,18EX,1850,1800,1825,"Jews were present from the beginnings of the town in the early 19th cent. and came to constitute one of the largest J. communities in Latgale in the second half of the cent., numbering 1,375 (total 2,104) in",18EX,תנועה ציונית פעילה,26.71666667,56.3,Pale,PREILI,1023,Ziv,jg
1469,PRU_WST_FRDL,-499313,,Preussen,Czluchow,Friedland,jews_present,18EX,1850,1800,1825,"Germany, today Poland. At the beginning of the 19th cent., 14 J. families were living in the town. By 1831, the J. pop. had grown to 141 and in 1880 to 287. In the early 20th cent., there were a",,,17.23333333,53.53333333,Prussia,PREUSSISCH-FRIEDLAND,1025,Shn,jg
1470,PRU_OST_PRSS,-521145,,Preussen,Paslek,Preußisch Holland,jews_arrived,16LX,1700,1675,1675,"Germany, today Poland. Jews settled in P. towards the end of the 17th cent. The community grew to 175 in 1880, but soon afterwards began to decline. A synagogue was built in the early 1860s. The cemetery",,,19.66666667,54.06666667,Prussia,PREUSSISCH-HOLLAND,1025,Shn,jg
1471,CRL_GRB_PRKL,-3211876,1906Pr1,Courland,Grobin,Prekuln,jews_present,19EX,1941,1917,1925,A few dozen Jews lived there after WWI; 23 were executed by the Germans around | Nov. 1941.,14EX,,21.58333333,56.43333333,Mainland Russia,PRIEKULE,1026,Ziv,jg
1472,SWL_MRM_PRNY,-2618166,5906Pr1,Suwalki,Mariampol,Preny,jews_arrived,14XX,1500,1400,1450,"Jews first settled in the 15th cent. In antisemitic riots on 15 Aug. 1882, many Jews were injured, as was the local priest, who tried to defend them. The community maintained four synagogues. In 1883,",14EX,תנועה ציונית פעילה,23.95,54.63333333,Congress Poland,PRIENAI,1026,Ziv,jg
1473,PLT_PRL_PRLK,-1051731,3313Pr1,Poltava,Priluki,Priluki,community_founded,16LX,1700,1675,1675,"Jews were present in the 16th cent. but the community ended in the Chmielnicki massacres of 1648-49. It was renewed at the end of the cent. but its pop. only grew significantly from the early 19th cent., reaching a f",15EX,נחרבה עי חמילנצקי ואז שוקמה,32.4,50.6,Pale,PRILUKI,1027,Ziv,jg
1474,GLC_TRN_PRBZ,-1051638,,Galicia,Husiatyn,Probużna,jews_present,17LX,1800,1775,1775,"Jews were present from the late 18th cent., with an organized community from the 1830s or 1840s. The J. pop. climbed from 978 in 1880 to 1,226 in 1921 (40% of the total). Between the World Wars the econ",,,25.98333333,49.03333333,Galicia,PROBUZNA,1028,Shn,jg
1475,EKT_MRP_GRFS,-1051667,1305Gr1,Ekaterinoslav,Mariupol,Grafskaia,community_founded,1848,1848,1848,1848,"Jews from the Vitebsk and Mogilev regions founded P. as a J. colony in 1848. In 1858 its pop. was 450, mostly Jews. Neighboring villagers staged a pogrom on 6 May 1881 in which J. proper",1848,מושבה חקלאית יהודית,36.83333333,47.51666667,Mainland Russia,PROLETARSKOYE,1028,Ziv,jg
1476,MGL_STR_PRPS,-1949631,2302Pr1,Mogilev,Staro-Bykhov,Propoisk,jews_arrived,15XX,1600,1500,1550,"Jew settled in the 16th cent., numbering 148 in 1766 and 2,304 (total 4,351) in 1897. A synagogue and four battei midrash were erected in the early 19th cent. In 1926, under the Soviets, the J. pop. was",15EX,,31,53.45,Pale,PROPOISK,1028,Ziv,jg
1477,POD_PRS_PRSK,-1041435,3210Pr1,Podolia,Proskurov,Proskurov,first_mention,1629,1629,1629,1629,"Jews are first mentioned in 1629, when the town was called Ploskirov. They were pillaged by Chmielnicki's Cossacks in the mid-17th cent. In 1765 there were 750 Jews in P., with many",1629,,27,49.41666667,Pale,PROSKUROV,1028,Ziv,jg
1478,PRU_OST_PRST,,,Preussen,Elk,Prostken,POP,1905,1905,1905,1905,"Germany, today Poland. In 1905, the J. pop. of P. was 82. The community maintained a cemetery and held religious services in a private house. Since P. was an important border crossing point in the early 20th cent",,,22.41666667,53.68333333,Prussia,PROSTKEN,1029,Shn,manual
1479,SDL_WGR_PRST,-523798,,Siedlce,Wegrow,Prostyń,jews_arrived,18LX,1900,1875,1875,"Jews probably arrived in the late 19th cent. In 1921 they numbered 136 (total 669). After the German occupation in Sept. 1939, they were sent to Backi for forced labor. In Sept. 1942, they were deported to the Treblinka",,,21.98333333,52.66666667,Congress Poland,PROSTYN,1030,Shn,jg
1480,KLC_MKH_PRSZ,-523810,,Kielce,Miechow,Proszowice,first_mention,18EX,1850,1800,1825,"Jews may have been present by the 16th cent. but are first mentioned only in the early 19th cent. Their pop. grew to 639 in 1897 and 1,307 (total 3,297) in 1921. Most Jews owned small stores or were peddlers. The more",,,20.3,50.2,Congress Poland,PROSZOWICE,1030,Shn,jg
1481,GLC_LWW_PRCH,-523818,,Galicia,Jaroslaw,Pruchnik,first_mention,1563,1563,1563,1563,"Jews are first recorded in 1563 but only formed an organized community in the 1860s, attaining a pop. of 800 (total 1,796) in 1900. Many emigrated after WWI, to Vienna, Berlin, and the U.S., in the face of economic hardsh",,,22.51666667,49.91666667,Galicia,PRUCHNIK,1030,Shn,jg
1482,WRS_WRS_PRSZ,-523884,,Warszawa,Warszawa,Pruszków,jews_arrived,18LX,1900,1875,1875,"J. settlement began in the second half of the 19th cent., with an organized community formed in 1904. The basis of the community was laid when land was donated for a synagogue and cemetery by two of its wealthier member",,,20.83333333,52.16666667,Congress Poland,PRUSZKOW,1030,Shn,jg
1483,GRD_PRZ_PRZH,-1948472,1107Pr1,Grodno,Pruzhany,Pruzhany,jews_arrived,14MX,1475,1450,1450,Jews began to settle around the mid-15th cent. In 1623 the community was under the aegis of Brzesc and from 1644 enjoyed extensive residence and trade privileges. The community grew significantly in the,14MX,,24.46666667,52.55,Pale,PRUZHANA,1031,Ziv,jg
1484,GLC_CRC_PRZC,-523920,,Galicia,Pilzno,Przecław,jews_arrived,17EX,1750,1700,1725,"Jews first arrived in the early 18th cent. but only formed an organized community in the late 19th. The J. pop. reached 299 (total 1,026) in 1880, dropping to 158 in 1921 through emigration. The Zionists were active bet",,,21.46666667,50.2,Galicia,PRZECLAW,1031,Shn,jg
1485,GLC_LWW_PRZM,-524021,,Galicia,Przemysl,Przemyśl,jews_present,1340,1340,1340,1340,"J. traders may have been active in P. from the tenth cent. and a permanent J. settlement probably existed under Ruthenian tule before the annexation to Poland in 1340 by King Casimir the Great. In 1559, under King Sigismu",,,22.78333333,49.78333333,Galicia,PRZEMYSL,1032,Shn,jg
1486,GLC_TRN_PRZM,-1050142,,Galicia,Przemyslany,Przemyślany,first_mention,15LX,1600,1575,1575,Jews are first mentioned in the late 16th cent.:A local hasidic dynasty founded in the 18th cent. was prominent for many years. Zionist activity was marked from the early 20th cent. The J. pop,,,24.55,49.66666667,Galicia,PRZEMYSLANY,1035,Shn,jg
1487,SWL_SVL_PRZH,-524048,5901Pr1,Suwalki,Suvalki,Przherosl,jews_arrived,17XX,1800,1700,1750,Jews first settled in P. in the 18th cent. They numbered 690 (36% of the total) in 1857 and 185 (25%) in 1921. Almost all the Jews were expelled when the Germans took the city in Oct. 1939 and died in the Holocaust.,17EX,,22.65,54.25,Congress Poland,PRZEROSL,1036,Ziv,jg
1488,WRS_PLN_PRZY,,,Warszawa,Plonsk,Przyborowice Gorne,POP,1915,1915,1915,1915,The J. pop. was 130 in 1915 (total 323). In summer 1941 those with German papers were transferred to the Plonsk ghetto and the others to the Pomiechowek concentration camp.,,,20.51666667,52.55,Congress Poland,PRZYBOROWICE GORNE,1036,Shn,manual
1489,PTR_PTR_PRZY,,,Piotrkow,Piotrkow,Przyglow,POP,1921,1921,1921,1921,"The J. pop. of this summer resort was 50 (58% of the total) in 1921. The Germans arrived on 6 Sept. 1939. In June 1940, the Jews numbered 450, mainly refugees, and in April 1942, 2,251. The Judenrat was unable to prevent",,,19.8,51.36666667,Congress Poland,PRZYGLOW,1036,Shn,manual
1490,PTR_CHN_PRZY,-524309,,Piotrkow,Czestochowa,Przyrów,first_mention,17LX,1800,1775,1775,"Jews are first mentioned in the late 18th cent. and numbered 954 (total 2,206) in 1857. At the turn of the cent., they formed an organized community with a synagogue and cemetery. The depredations of WWI caused many to l",,,19.51666667,50.8,Congress Poland,PRZYROW,417,Shn,jg
1491,RDM_OPC_PRZY,-524359,,Radom,Opoczno,Przysucha,POP,1827,1827,1827,1827,"The increase in the J. pop. from 1,658 in 1827 to 2,168 (75% of the total) in 1897 was due to P.'s position as a center of Hasidism led by R. Yaacov Yitzhak, known as the Holy Jew (d. 1814 or 1815), and",,,20.61666667,51.36666667,Congress Poland,PRZYSUCHA,1036,Shn,jg
